"tipo_entidad","codigo_entidad","nombreentidad","fecha_corte","unicap","descrip_uc","renglon","desc_renglon","_1_saldo_de_la_cartera_a","_2_vigente","_3_vencida_1_2_meses","_4_vencida_2_3_meses","_5_vencida_1_3_meses","_6_vencida_3_4_meses","_7_vencida_de_4_meses","_8_vencida_3_6_meses","_9_vencida_6_meses","_10_vencida_1_4_meses","_11_vencida_4_6_meses","_12_vencida_6_12_meses","_13_vencida_12_18_meses","_14_vencida_12_meses","_15_vencida_18_meses","_16_n_mero_de_clientes_mora","_17_calificaci_n_de_riesgo","_18_calificaci_n_de_riesgo","_19_calificaci_n_de_riesgo","_20_calificaci_n_de_riesgo","_21_calificaci_n_de_riesgo","_22_calificaci_n_de_riesgo","_23_calificaci_n_de_riesgo","_24_calificaci_n_de_riesgo","_25_calificaci_n_de_riesgo","_26_calificaci_n_de_riesgo"
"1","43","Banco Agrario De Colombia O Banagrario.","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1842188603","1457415371","32986078","18055244","0","0","0","12869113","320862797","0","0","0","0","0","0","102","1925","1321976076","20","39473051","1385","18301219","12","32841638","85","429596619"
"1","54","Bancoomeva","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","355588682166.05","329193621413.22","8808324472.32","5181532398.1","0","0","0","6891313593.41","5513890289","0","0","0","0","0","0","2487","37757","324694774511.91","982","8901366791.31","961","8875098061.42","676","6943189347.41","568","6174253454"
"1","7","Bancolombia","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1261796055991.68","1156515744271.29","22582178313.08","14298700222.98","0","0","0","36792812849.33","31606620335","0","0","0","0","0","0","13248","138918","1111524291302.58","4202","34945541259.71","3250","23901498699.82","5794","44673910285.45","5875","46750814444.12"
"1","39","Banco Davivienda","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1040071187465.07","976922641466.69","25080125606.41","12246954603.25","0","0","0","24841686937.41","979778851.31","0","0","0","0","0","0","5772","118499","941077313813.14","4511","39954527315.25","2650","23524676485.48","2764","27502161600.58","929","8012508250.62"
"1","57","Banco Pichincha S.A.","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","172112735486.24","142829198754.8","4946965770.08","4787598487.06","0","0","0","17372779407.55","2176193066.75","0","0","0","0","0","0","14787","64473","141739287644.66","3519","5170038430.03","3469","5542514233.26","8541","19468795423.42","245","192099754.87"
"1","9","Citibank","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","895853889453.23","825370293340.04","13485464200.69","10745258393.49","0","0","0","26695344077.19","19557529441.82","0","0","0","0","0","0","8890","123424","806837342111.89","2037","15191012240.69","3588","22040145164.21","2782","21920338199","3957","29865051737.44"
"1","49","Av Villas","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","79377515207","75958359434","1017909661","517122786","0","0","0","1366472470","517650856","0","0","0","0","0","0","426","8603","75084554990","224","1462843833","116","688976253","219","1449965677","95","691174454"
"1","12","Banco Gnb Sudameris","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","17899674760","16682782879","344353342","259178722","0","0","0","472942667","140417150","0","0","0","0","0","0","118","3963","16577047914","59","357996748","31","216118439","49","606739012","17","141772647"
"1","1","Banco De Bogotá S.A.","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","868617054909","813755387294","14153983722","8423976039","0","0","0","19829206872","12454500982","0","0","0","0","0","0","4222","66451","793805365889","1986","21597255190","1302","14963169740","2090","25486843476","961","12764420614"
"1","42","Davibank S.A. O Davibank.","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","589855343979.76","552022992389.25","11365143090.73","8401949538.73","0","0","0","17739849257.5","325409703.55","0","0","0","0","0","0","2476","43577","535744518576.91","1501","17686231683.58","1201","13969448609.82","1503","18499603287.51","507","3955541821.94"
"1","30","Banco Caja Social","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","17602768474","14958700800","148230793","90487498","0","0","0","257369472","2147979911","0","0","0","0","0","0","564","5608","14795027010","54","202325460","41","91526770","58","242922871","517","2270966363"
"1","6","Itaú Banco Itaú.","2018-01-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","302516701295.52","271988724810.7","8037010981.44","4038705775.51","0","0","0","10396656859.55","8055602868.32","0","0","0","0","0","0","3070","28294","262965812951.53","1152","11371300086.76","859","6789671489.14","1320","12082866575.71","995","9307050192.38"
"1","7","Bancolombia","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1267396672775.28","1161285322804.52","24191792010.82","15433955036.25","0","0","0","35474356261.41","31011246662.28","0","0","0","0","0","0","13630","139875","1117087672292.37","4571","35272821527.86","3443","25740734434.8","5605","43302673978.16","5887","45992770542.09"
"1","12","Banco Gnb Sudameris","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","18175517072","16847758836","418038979","120369268","0","0","0","551508231","237841758","0","0","0","0","0","0","142","3921","16797776354","70","417512675","33","122857855","49","548637416","30","288732772"
"1","43","Banco Agrario De Colombia O Banagrario.","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1906528716","1521896974","12675028","21464161","0","0","0","29547156","320945397","0","0","0","0","0","0","105","1877","1386622115","20","18931761","8","22192756","15","37685264","86","441096820"
"1","49","Av Villas","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","79158883662","75925616423","1244723815","289189005","0","0","0","1181076017","518278402","0","0","0","0","0","0","451","8715","74742039897","289","2006767951","117","478475725","222","1351436887","96","580163202"
"1","42","Davibank S.A. O Davibank.","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","588522534864.69","549702707616.79","13448920256.15","7339653831.89","0","0","0","17936066075.74","95187084.12","0","0","0","0","0","0","2496","43044","533382639738.85","1585","19334769646.84","1127","13687925045.76","1586","20216987982.68","347","1900212450.56"
"1","23","Banco De Occidente","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","97246912405","93207321219","1265146312","572540368","0","0","0","1427931825","773972681","0","0","0","0","0","0","381","7575","91382744945","245","2159800469","142","1185708878","128","1366969861","81","1151688252"
"1","57","Banco Pichincha S.A.","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","152910818075.52","132663710905.12","6167507420.67","3436396622.22","0","0","0","9943296720.17","699906407.34","0","0","0","0","0","0","11777","59292","131487192574.29","4102","6357349399.94","3131","4172656283.14","5010","10578197703.33","374","315422114.82"
"1","30","Banco Caja Social","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","17289359805","14534346369","257102370","106332782","0","0","0","213074415","2178503869","0","0","0","0","0","0","568","5531","14410792212","67","268076495","31","112328017","59","205694944","517","2292468137"
"1","62","Mibanco S.A.","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","641907009.3","527104229.18","11636931.34","5621478.19","0","0","0","9557690.23","87986680.36","0","0","0","0","0","0","317","1358","520122834.28","55","13696297.38","25","9059903.31","34","9530843.45","221","89497130.88"
"1","39","Banco Davivienda","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1041217149756.51","975314790857.32","24617974249.7","15630799236.89","0","0","0","24688110330.14","965475082.46","0","0","0","0","0","0","6067","117111","933107096085.12","5278","47017100723.45","2809","25137494071.26","2711","28815107785.81","881","7140351090.87"
"1","54","Bancoomeva","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","354972986634.36","325682075257.41","11044596861.12","6360140630.32","0","0","0","6059044751.51","5827129134","0","0","0","0","0","0","2788","37366","321072086953.1","1189","10626876749.83","1097","10580542463.92","630","6240196730.51","576","6453283737"
"1","9","Citibank","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","892152914685.22","824863077323.19","14471419849.61","10249625665.42","0","0","0","24528351784.34","18040440062.66","0","0","0","0","0","0","8425","122802","804783324830.95","2250","16190738408.14","3638","23062270846.18","2428","19154899315.12","3743","28961681284.83"
"1","13","Bbva Colombia","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","466940135571.35","418370340941.74","10826813487.43","5100989765.17","0","0","0","10283052395.94","22358938981.07","0","0","0","0","0","0","4381","40941","399585692205.54","1712","17635338976.54","932","9080926629.76","1296","13848517230.43","2576","26789660529.08"
"1","6","Itaú Banco Itaú.","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","297926422939.79","266559343172.67","9172883865.2","4284450542.77","0","0","0","10080589701.62","7829155657.53","0","0","0","0","0","0","3079","28111","258755140660.92","1253","11603628399.69","884","7155568796.27","1256","11314172157.67","885","9097912925.24"
"1","1","Banco De Bogotá S.A.","2018-02-28T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","866589000023","809802071056","15951926288","9187606175","0","0","0","18371418523","13275977981","0","0","0","0","0","0","4335","66060","789255851803","2069","23386262794","1328","15449390796","2080","25229685128","987","13267809502"
"1","30","Banco Caja Social","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","17112992124","14321281766","299108006","153569867","0","0","0","179222436","2159810049","0","0","0","0","0","0","581","5465","14196771072","72","311014193","40","173238153","49","139979371","519","2291989335"
"1","1","Banco De Bogotá S.A.","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","865800443838","806679659508","17635150526","9640467297","0","0","0","16929260325","14915906182","0","0","0","0","0","0","4427","65684","785967219494","2127","24572145960","1361","15838112080","2078","25266484467","1038","14156481837"
"1","62","Mibanco S.A.","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","611859681.71","514733145.71","13394085.64","3785873.06","0","0","0","7700159.57","72246417.73","0","0","0","0","0","0","277","1315","508669768.53","59","17666807.11","24","3931505.86","30","8847426.79","180","72744173.42"
"1","43","Banco Agrario De Colombia O Banagrario.","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1835217343","1494368454","10171085","1457383","0","0","0","43508580","285711841","0","0","0","0","0","0","86","1858","1356941226","14","17592688","8","3295013","15","51142204","68","406246212"
"1","6","Itaú Banco Itaú.","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","291035154933.01","263092423615.61","6640195111.26","4455375698.75","0","0","0","9271073459.25","7576087048.14","0","0","0","0","0","0","2845","28113","254528218639.01","1247","9940935536.08","877","6874601524.7","1107","10800961077.19","929","8890438156.03"
"1","39","Banco Davivienda","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1030883281662.54","965536972774.02","23710964624.75","14100353756.12","0","0","0","26577114791.06","957875716.59","0","0","0","0","0","0","6069","116198","924110829855.7","5092","44171904213.81","3008","26294589527.53","2895","29204543974.57","839","7101414090.93"
"1","57","Banco Pichincha S.A.","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","131006399047.89","108649354669.55","7927528015.97","3530485580.05","0","0","0","10573814758.43","325216023.89","0","0","0","0","0","0","12384","53850","107606292849.96","3999","8003564221.12","2876","4139922308.11","5802","10709269301.07","391","547350367.63"
"1","12","Banco Gnb Sudameris","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","17838566863","16559528634","484672716","166960038","0","0","0","430093296","197312179","0","0","0","0","0","0","142","3849","16437729802","81","559232762","39","170711776","49","468622770","24","202269753"
"1","54","Bancoomeva","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","353289666151.96","324220443966.06","9961075223.55","6574019963.52","0","0","0","6453761558.83","6080365440","0","0","0","0","0","0","2832","37167","319418071197.75","1212","10444389212.86","1125","10216502195.52","645","6279054532.84","591","6931649012.99"
"1","49","Av Villas","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","80881181507","77459780795","1235876545","461641889","0","0","0","1114121521","609760757","0","0","0","0","0","0","458","8605","76280208262","289","1845641112","129","768301637","201","1302416793","94","684613703"
"1","7","Bancolombia","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1266279742460.82","1157473952316.97","25417389335.93","16896775610.61","0","0","0","35194402438.56","31297222758.75","0","0","0","0","0","0","13839","139480","1110250618827.98","4695","38755435432.31","3669","27320237112.24","5690","43654529079.58","5819","46298922008.71"
"1","42","Davibank S.A. O Davibank.","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","588587450074.33","548750270350.29","13938189974.48","8727578913.66","0","0","0","16939327359.88","232083476.02","0","0","0","0","0","0","2533","42464","532285970344.59","1607","20205335495.24","1186","14434401890.36","1639","19887970513.41","224","1773771830.73"
"1","9","Citibank","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","886438184527.52","820078317882.58","15813101253.16","9156999795.46","0","0","0","23999117469.03","17390648127.29","0","0","0","0","0","0","8547","121719","799267242362.01","2628","18281288992.12","3533","21998519112.82","2297","18239018038.23","3723","28652116022.34"
"1","23","Banco De Occidente","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","96361083696","92199347266","1662505316","573991398","0","0","0","1216512935","708726781","0","0","0","0","0","0","404","7481","90342540138","248","2553576988","149","1108054770","127","1407016299","84","949895501"
"1","13","Bbva Colombia","2018-03-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","466371017613.21","417008272346.27","9403249659.42","6299893068.71","0","0","0","9934657953.42","23724944585.39","0","0","0","0","0","0","4442","40893","398927796146.49","1575","15603083921.47","989","10481813905.76","1327","13697681123.8","2666","27660642515.69"
"1","49","Av Villas","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","83637959986","79827757055","1644303539","581012359","0","0","0","1068380832","516506201","0","0","0","0","0","0","464","8505","78790225937","284","1927073700","136","937185687","192","1434551036","95","548923626"
"1","9","Citibank","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","875561564746.3","814599919268.21","15005931873.73","12829972413.91","0","0","0","22086666214.65","11039074975.8","0","0","0","0","0","0","7664","121133","794292414136.94","2480","19240929574.76","3690","23174068977.79","2421","19073853532.82","2619","19780298523.99"
"1","43","Banco Agrario De Colombia O Banagrario.","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1816761964","1484131967","2448625","6263964","0","0","0","37793866","286123542","0","0","0","0","0","0","83","1834","1343072145","16","9147980","8","13075572","13","49582461","69","401883806"
"1","62","Mibanco S.A.","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","596769923.19","497991755.08","13485835.38","5303270.37","0","0","0","7151232.76","72837829.6","0","0","0","0","0","0","284","1279","491727714.12","58","16766950.19","30","7799064.87","25","6357587.45","186","74118606.56"
"1","13","Bbva Colombia","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","467043131485.61","420946746586.57","7790060880.27","4539330192.33","0","0","0","9176595904.52","24590397921.92","0","0","0","0","0","0","4329","40998","401209172653.72","1506","15162555113.72","900","8391021353.4","1290","12905810923.56","2820","29374571441.21"
"1","23","Banco De Occidente","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","95652593891","91647656226","1386587270","911563630","0","0","0","1140872088","565914677","0","0","0","0","0","0","374","7434","89646604495","232","2343504201","157","1492657433","126","1350201275","72","819626487"
"1","54","Bancoomeva","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","350574374952.53","322480325895.63","9416490500.96","5823616714.51","0","0","0","6738821314.02","6115120527.41","0","0","0","0","0","0","2787","36826","317423905682.32","1063","9702948933.27","1159","10033844318.51","661","6484848071.02","609","6928827947.41"
"1","42","Davibank S.A. O Davibank.","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","592281372130.37","552300040980.21","13027753827.18","8647119566.47","0","0","0","17997504922.96","308952833.55","0","0","0","0","0","0","2504","41990","536117225638.24","1566","18641187783.68","1199","14637450359.94","1604","21002981575.35","261","1882526773.16"
"1","6","Itaú Banco Itaú.","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","284928474845.49","257746717382.39","7325859550.67","3365614288.73","0","0","0","8397081392.29","8093202231.41","0","0","0","0","0","0","2764","28008","249600422204.2","1144","10352477073.22","908","6021734319.8","990","9762712907.27","941","9191128341"
"1","30","Banco Caja Social","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","16927991882","14081639635","285140571","182838374","0","0","0","208427472","2169945830","0","0","0","0","0","0","591","5366","13898756610","80","356063437","42","194945392","51","185972909","516","2292253534"
"1","7","Bancolombia","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1269593055719.21","1161219126087","23933386695.69","17971984535.14","0","0","0","35774699587.85","30693858813.53","0","0","0","0","0","0","14169","139539","1111341797028.62","4536","36383464976.73","3606","26976728884.64","7943","54629912084.73","4702","40261152744.49"
"1","12","Banco Gnb Sudameris","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","17529095342","16320559993","317562539","172424314","0","0","0","426447145","292101351","0","0","0","0","0","0","142","3825","16196136825","65","410964333","34","168084029","52","339675686","34","414234469"
"1","1","Banco De Bogotá S.A.","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","866814168108","805873772603","16991606443","10935881666","0","0","0","17927674603","15085232793","0","0","0","0","0","0","4553","65562","787302654890","2127","23530459165","1414","16853167494","1990","25346514262","996","13781372297"
"1","39","Banco Davivienda","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1029255471962.94","965870992683.62","22661456661.26","12732185125.33","0","0","0","26963317505.93","1027519986.8","0","0","0","0","0","0","5935","115892","925407429999.32","4537","40763200811.61","2867","24574420323.45","3027","31048395242.28","875","7462025586.28"
"1","57","Banco Pichincha S.A.","2018-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","108770659794.01","84287307810.31","8800632976.63","4327919332.52","0","0","0","7254963236.75","4099836437.8","0","0","0","0","0","0","12929","50022","83045460469.31","3871","8791506338.89","2757","5094341332.79","4788","7385562820.47","2324","4453788832.55"
"1","9","Citibank","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","868447377556.6","815031667460.82","17514412472.02","9308372856.19","0","0","0","23541806529.01","3051118238.56","0","0","0","0","0","0","6597","120737","794237155441.76","2429","18695349635.85","3705","23026216846.76","2551","20390268124.99","1645","12098387507.24"
"1","1","Banco De Bogotá S.A.","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","873189831541","812518738960","16027293765","10204411824","0","0","0","19234856015","15204530977","0","0","0","0","0","0","4504","65895","793908467132","2038","22201377623","1415","16525822066","2052","26297430108","976","14256734612"
"1","54","Bancoomeva","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","346050025449.96","318559797334.64","9184383391.42","4938801926","0","0","0","7104398539.69","6262644258.21","0","0","0","0","0","0","2731","36340","313313985774.33","1118","9847524005.05","1026","8782869373.68","720","6819510190.69","621","7286136106.21"
"1","42","Davibank S.A. O Davibank.","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","595364804092.3","555934799570.43","12968076394.51","8436866607.77","0","0","0","17593012734.73","432048784.86","0","0","0","0","0","0","2468","41625","539573594704.66","1583","19558296469.7","1107","12951870136.49","1502","19190077187.46","406","4090965593.99"
"1","62","Mibanco S.A.","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","577948424.32","482783534.16","9277101.88","4974405.82","0","0","0","7582150.13","73331232.33","0","0","0","0","0","0","273","1233","477996246.15","51","12604071.03","27","6060147.93","26","7863801.62","185","73424157.59"
"1","57","Banco Pichincha S.A.","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","85634150073.2","63428330843.48","7121348188.7","5445330862.65","0","0","0","6844634700.69","2794505477.68","0","0","0","0","0","0","11722","46231","62321751580.91","3692","7115386442.51","2674","6037846206.89","4240","6893269925.37","1924","3265895917.52"
"1","49","Av Villas","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","84818818457","81183745944","1248169249","717258795","0","0","0","1054962278","614682191","0","0","0","0","0","0","428","8542","80281330149","227","1554051406","128","926105703","201","1573094145","87","484237054"
"1","7","Bancolombia","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1270024218470.41","1165947762138.69","24255691928.8","16444405873.3","0","0","0","38007596866.26","25368761663.36","0","0","0","0","0","0","13927","141041","1117298983115.24","4395","35250060126.11","3571","25642266080.62","8674","57830069897.24","3951","34002839251.2"
"1","23","Banco De Occidente","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","96262469714","92356369701","1260023218","759640129","0","0","0","1123950000","762486666","0","0","0","0","0","0","342","7420","90621030366","198","1893948103","123","1365323236","135","1384246031","83","997921978"
"1","12","Banco Gnb Sudameris","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","17553943642","16059213323","460353469","220501696","0","0","0","314357170","499517984","0","0","0","0","0","0","160","3791","15999521871","59","410751775","41","320862343","49","301950794","46","520856859"
"1","30","Banco Caja Social","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","16907038406","14083968599","270567518","155595141","0","0","0","271463673","2125443475","0","0","0","0","0","0","587","5292","13972444494","71","288393498","38","134681118","58","260017300","516","2251501996"
"1","6","Itaú Banco Itaú.","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","277836132144.36","250944072168.04","7430700213.16","3624597750.33","0","0","0","7965241555.45","7871520457.38","0","0","0","0","0","0","2764","27615","242529598270.69","1207","10209439162.18","849","6704364610.07","1029","9720446895.73","927","8672283205.69"
"1","43","Banco Agrario De Colombia O Banagrario.","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1783146328","1443234373","10915407","0","0","0","0","27591552","301404996","0","0","0","0","0","0","81","1810","1304859103","19","15034607","5","1595253","13","44778695","72","416878670"
"1","13","Bbva Colombia","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","467061936208.11","421640772525.06","7819088393.32","3924330410.25","0","0","0","8263847436.41","25413897443.07","0","0","0","0","0","0","4273","41186","402361839694.66","1462","14391832201.61","714","6829726714.38","1421","13280482347.3","2882","30198055250.16"
"1","39","Banco Davivienda","2018-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1025968707052.65","962659120706.08","22393858319.04","12576886233.34","0","0","0","27398433968.09","940407826.1","0","0","0","0","0","0","5936","114971","920439268507.87","4785","44093250574.08","2535","22029973195.45","3016","31031409838.62","913","8374804936.63"
"1","42","Davibank S.A. O Davibank.","2018-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1462337866201.5","1370312187488.71","29229020974.57","19437024692.59","0","0","0","41322756271.44","2036876774.19","0","0","0","0","0","0","8784","154592","1318572567019.64","4232","39783500929.47","5141","41739860468.39","4378","46114914262.15","2089","16127023521.85"
"1","7","Bancolombia","2018-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1274638092767.54","1177354557617.02","20427517366.95","16469690121.79","0","0","0","38124224573.14","22262103088.64","0","0","0","0","0","0","13186","143587","1126986174868.48","4028","33805432156.28","3468","25601785178.52","8826","57681185493.04","3795","30563515071.22"
"1","39","Banco Davivienda","2018-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1018084528209.64","953812648663.98","24579546853.46","12546683608.16","0","0","0","26264895140.6","880753943.44","0","0","0","0","0","0","6128","113635","913846449416.03","4741","43226009686.38","2724","23087760123.54","3050","30577790980.22","907","7346518003.47"
"1","30","Banco Caja Social","2018-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","16855990986","14108936239","182178674","165114145","0","0","0","303514409","2096247519","0","0","0","0","0","0","563","5259","13933270389","52","254008541","37","159072228","65","289228540","504","2220411288"
"1","43","Banco Agrario De Colombia O Banagrario.","2018-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1699791742","1326694826","34529741","9570627","0","0","0","6704746","322291802","0","0","0","0","0","0","91","1786","1195381993","15","31882704","9","10696693","12","24845694","74","436984658"
"1","62","Mibanco S.A.","2018-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","565870552.2","485689427.59","13567944.9","5574524.63","0","0","0","7732746.69","53305908.39","0","0","0","0","0","0","223","1228","481649889.12","43","16325989.61","31","6167125.65","28","7509720.09","136","54217827.73"
"1","57","Banco Pichincha S.A.","2018-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","83446857820.47","65997772883.73","4890687842.25","4001321547.07","0","0","0","6911002460.48","1646073086.94","0","0","0","0","0","0","10146","42763","65061129472.7","3085","4905904724.6","2330","4464603187.55","3940","6899896863.49","1557","2115323572.13"
